p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_type	gene
1.82287733935435e-10	0.421352259127362	0.549	0.326	3.39747878508865e-06	Retinal ganglion cells	Smarcc2
8.55967359712851e-11	0.420790884218646	0.277	0.107	1.59535196503281e-06	Retinal ganglion cells	Pnmal1
1.37183186946372e-11	0.420462268079274	0.347	0.149	2.55682023830648e-07	Retinal ganglion cells	Cdk16
9.72458212770658e-28	0.420438277929631	0.531	0.214	1.81246761696195e-23	Retinal ganglion cells	Srrm4
1.31589641167956e-10	0.420402892288981	0.531	0.305	2.45256773208836e-06	Retinal ganglion cells	Clock
4.42586757601571e-10	0.420214704064344	0.455	0.246	8.24893198817808e-06	Retinal ganglion cells	Gm16286
2.10453077987733e-11	0.420087224264469	0.798	0.583	3.92242446753536e-07	Retinal ganglion cells	Arf5
1.5364634585359e-13	0.419932555993542	0.352	0.14	2.8636605940192e-09	Retinal ganglion cells	Akr1b3
1.73260362944619e-11	0.419369504326145	0.615	0.376	3.22922664456181e-07	Retinal ganglion cells	Aimp1
1.38449464901399e-12	0.41925626299626	0.7	0.447	2.58042112683228e-08	Retinal ganglion cells	Cuedc2
1.33712822749243e-09	0.419194419450272	0.573	0.355	2.49213959040038e-05	Retinal ganglion cells	Arhgef12
4.50242146069732e-20	0.41813665908359	0.437	0.173	8.39161311844767e-16	Retinal ganglion cells	Dgkh
1.25967116829658e-12	0.417962252621677	0.385	0.169	2.34777512347117e-08	Retinal ganglion cells	Ddhd2
1.21065118547846e-19	0.417809616725992	0.962	0.741	2.25641167949475e-15	Retinal ganglion cells	Pgam1
4.68533782246778e-14	0.417492942673686	0.474	0.227	8.73253263351546e-10	Retinal ganglion cells	Idh3a
2.54671119860946e-10	0.416979154239278	0.681	0.459	4.74656033196831e-06	Retinal ganglion cells	Hnrnpr
5.28285468587514e-13	0.416890627822576	0.465	0.227	9.84618456353408e-09	Retinal ganglion cells	Tm9sf4
3.389733780227e-10	0.41657850933594	0.488	0.273	6.31778581958708e-06	Retinal ganglion cells	Oga
6.32072676623435e-10	0.416449128950362	0.526	0.31	1.17805705469076e-05	Retinal ganglion cells	Exoc3
1.3285568459198e-09	0.416429470533371	0.629	0.418	2.47616424942532e-05	Retinal ganglion cells	Cct8
1.44701841745222e-08	0.416120722457832	0.549	0.35	0.000269695292644746	Retinal ganglion cells	Ube2e1
1.49529789956054e-43	0.41610645364792	0.972	0.559	2.78693622520094e-39	Retinal ganglion cells	Atp1a3
9.61396017725655e-09	0.415942093123478	0.418	0.23	0.000179184989783708	Retinal ganglion cells	Srp72
1.24037543585726e-11	0.415736030711276	0.296	0.115	2.31181173735077e-07	Retinal ganglion cells	Fbxl16
3.39337719706683e-17	0.415502126340933	0.305	0.093	6.32457641989316e-13	Retinal ganglion cells	Hdac9
2.73303285061364e-14	0.415046124146373	0.418	0.183	5.09382662697371e-10	Retinal ganglion cells	Dbndd2
6.32330967738811e-10	0.414881566357947	0.277	0.112	1.1785384576716e-05	Retinal ganglion cells	BC034090
2.39803585649568e-11	0.414739076959936	0.408	0.196	4.46945922933666e-07	Retinal ganglion cells	Abhd16a
1.18568695237837e-14	0.414504525475562	0.277	0.086	2.20988334184282e-10	Retinal ganglion cells	Rnf208
1.03835820449436e-09	0.414499728683138	0.451	0.247	1.93529202153659e-05	Retinal ganglion cells	Sucla2
8.18461115947213e-11	0.414171013340215	0.352	0.158	1.52544782790242e-06	Retinal ganglion cells	Nfx1
2.92747381104462e-14	0.413328093271625	0.892	0.663	5.45622568902495e-10	Retinal ganglion cells	Atxn7l3b
8.96472064862577e-07	0.413260144127535	0.3	0.162	0.0167084463449087	Retinal ganglion cells	Abhd6
7.11404668324278e-09	0.412895828878494	0.324	0.153	0.000132591602082279	Retinal ganglion cells	Gnl3
3.49581901566486e-11	0.412155624297682	0.502	0.274	6.51550748139616e-07	Retinal ganglion cells	Arl2
4.11446389108343e-11	0.411608910844522	0.296	0.116	7.6685378002013e-07	Retinal ganglion cells	Dvl3
3.73538185212018e-13	0.411607722644978	0.728	0.471	6.96200469598160e-09	Retinal ganglion cells	Pten
3.87356319838305e-12	0.411354302072589	0.465	0.234	7.21954708914632e-08	Retinal ganglion cells	Dnm1l
2.02642952637609e-09	0.41100619609686	0.399	0.206	3.77685935125976e-05	Retinal ganglion cells	Naa15
1.0422798320417e-12	0.41080170117158	0.362	0.152	1.94260115095933e-08	Retinal ganglion cells	Ids
1.91418942232695e-15	0.409895465492921	0.286	0.096	3.56766624533298e-11	Retinal ganglion cells	Syt13
8.41808910361613e-09	0.409104197285141	0.394	0.209	0.000156896344713197	Retinal ganglion cells	Ppp6r3
3.54528564937938e-10	0.409069832550025	0.268	0.104	6.60770339331328e-06	Retinal ganglion cells	Fam8a1
1.58591171984931e-13	0.408821852430979	0.845	0.605	2.95582226345514e-09	Retinal ganglion cells	Atp6v1f
1.78436087918681e-09	0.408816005784396	0.404	0.211	3.32569180662837e-05	Retinal ganglion cells	Vamp4
5.32221612621974e-16	0.408369767692354	0.761	0.477	9.91954641604835e-12	Retinal ganglion cells	Rufy3
2.81831215601214e-11	0.40800927302017	0.545	0.311	5.25277019637542e-07	Retinal ganglion cells	Cul1
1.25137825637232e-11	0.407647671805783	0.437	0.216	2.33231879422673e-07	Retinal ganglion cells	Cdipt
1.0863718535895e-13	0.407018598891654	0.883	0.651	2.02477986072011e-09	Retinal ganglion cells	Srsf5
1.5293293431876e-10	0.406913864255216	0.474	0.256	2.85036402983305e-06	Retinal ganglion cells	Stk25
1.87809817776714e-11	0.406779529980394	0.413	0.199	3.50039938372239e-07	Retinal ganglion cells	Las1l
2.21511242823813e-09	0.406142275092045	0.305	0.135	4.12852654375023e-05	Retinal ganglion cells	Insig1
4.99733828735539e-11	0.405653233401294	0.681	0.447	9.31403909997298e-07	Retinal ganglion cells	Bcas2
5.88259116142399e-07	0.405584286458258	0.333	0.18	0.010963973406662	Retinal ganglion cells	Ptprg
2.60615332192621e-08	0.405519743586935	0.437	0.249	0.000485734856140607	Retinal ganglion cells	Dnajb9
3.28879289806734e-10	0.405200485257842	0.272	0.107	6.12965220341791e-06	Retinal ganglion cells	Armcx5
8.4280122328187e-13	0.404986924904299	0.751	0.499	1.57081291995275e-08	Retinal ganglion cells	Tceal9
4.56679736275649e-16	0.404394931228688	0.282	0.083	8.51159692470555e-12	Retinal ganglion cells	Ccdc92
4.24360401147844e-13	0.404366945122425	0.592	0.335	7.90922915659352e-09	Retinal ganglion cells	Rnps1
6.18368913775811e-09	0.404211872678385	0.362	0.182	0.000115251598149536	Retinal ganglion cells	Lysmd2
6.4285290327378e-09	0.40355259726259	0.333	0.161	0.000119814924112167	Retinal ganglion cells	Orc4
6.30891317704767e-09	0.403373973883757	0.563	0.36	0.000117585523793815	Retinal ganglion cells	Cdc37
4.79963551570923e-18	0.403151531616021	0.756	0.451	8.94556067417886e-14	Retinal ganglion cells	Tsc22d1
9.91054053222693e-13	0.402271958709256	0.587	0.334	1.84712654439646e-08	Retinal ganglion cells	Bag1
5.75368119809604e-11	0.401715251591537	0.352	0.157	1.07237110170114e-06	Retinal ganglion cells	Bcl7a
2.73073164881432e-14	0.401654828434528	0.324	0.116	5.08953764706014e-10	Retinal ganglion cells	Zfp639
4.40975963104292e-10	0.400830755773064	0.624	0.402	8.21891000033779e-06	Retinal ganglion cells	Psmd7
6.14992105302026e-12	0.400474957797649	0.418	0.199	1.14622228586192e-07	Retinal ganglion cells	Timm9
1.05422649184839e-13	0.400066045656724	0.343	0.132	1.96486733550703e-09	Retinal ganglion cells	Chkb
1.64404787812394e-15	0.400053169090594	0.587	0.309	3.06417643524739e-11	Retinal ganglion cells	Fbxo9
1.84250648324254e-12	0.399952667459007	0.812	0.572	3.43406358346745e-08	Retinal ganglion cells	Hspa5
4.7599339986924e-14	0.399833601533031	0.634	0.365	8.87156498676289e-10	Retinal ganglion cells	Ube2v2
8.68202407607818e-12	0.399499082904325	0.427	0.207	1.61815564729945e-07	Retinal ganglion cells	Ubr3
3.13553234453735e-10	0.399284552697539	0.671	0.446	5.84400518374872e-06	Retinal ganglion cells	Smim10l1
3.49108373909238e-12	0.39919421703391	0.573	0.327	6.50668187292038e-08	Retinal ganglion cells	Pitpna
9.61467672012697e-10	0.399182333275428	0.333	0.154	1.79198344709727e-05	Retinal ganglion cells	D10Wsu102e
1.78723347044711e-09	0.399051626578182	0.3	0.131	3.33104574221932e-05	Retinal ganglion cells	Usp46
4.92037902249574e-09	0.398674279635327	0.347	0.169	9.17060242212756e-05	Retinal ganglion cells	Trio
1.19322880874367e-06	0.398591685777634	0.329	0.178	0.0222393985373646	Retinal ganglion cells	Smg1
5.84203881982044e-09	0.398518726142277	0.399	0.21	0.000108883919523813	Retinal ganglion cells	Iqsec1
4.86074228353481e-10	0.398229157599609	0.432	0.226	9.05945146805218e-06	Retinal ganglion cells	Snhg1
5.10916622485725e-11	0.398126197568106	0.319	0.133	9.52246400988894e-07	Retinal ganglion cells	Wdr37
9.15661947700832e-08	0.397987793622601	0.343	0.181	0.00170661073812481	Retinal ganglion cells	Sobp
6.99584483881794e-09	0.397049946100075	0.282	0.122	0.000130388556105889	Retinal ganglion cells	Chd5
1.86618604344703e-15	0.396692902174103	0.878	0.632	3.47819754777657e-11	Retinal ganglion cells	Eid1
5.51977354206401e-14	0.396503542490336	0.296	0.1	1.02877539276989e-09	Retinal ganglion cells	Zbtb11
2.56828630206532e-11	0.39646152869166	0.756	0.525	4.78677200978934e-07	Retinal ganglion cells	Prkar1a
4.62123526715556e-10	0.396239551796745	0.329	0.147	8.61305829092454e-06	Retinal ganglion cells	Map7d1
4.70066571896178e-08	0.39622082392122	0.418	0.236	0.000876110076700097	Retinal ganglion cells	Tmx2
1.48458464934063e-11	0.395608843315084	0.723	0.482	2.76696886944107e-07	Retinal ganglion cells	Ddt
3.22743700570893e-11	0.395460570737413	0.268	0.098	6.01529709124031e-07	Retinal ganglion cells	Hivep2
1.77442339059082e-13	0.395150846864254	0.545	0.29	3.30717031538316e-09	Retinal ganglion cells	Ap2a2
2.33705306448503e-07	0.395087508214045	0.418	0.248	0.0043557995015872	Retinal ganglion cells	Hdhd2
1.1784133552031e-15	0.394641185399024	0.986	0.84	2.19632681142754e-11	Retinal ganglion cells	Slc25a4
5.86414096004735e-08	0.394257115544506	0.296	0.14	0.00109295859213362	Retinal ganglion cells	Wwp1
6.3448814389066e-11	0.394142711442577	0.258	0.094	1.18255900258341e-06	Retinal ganglion cells	Rab39b
6.41642061178818e-13	0.394011586818858	0.568	0.315	1.19589247362508e-08	Retinal ganglion cells	R3hdm1
9.55148986641801e-10	0.393196667870116	0.662	0.44	1.78020668130299e-05	Retinal ganglion cells	Gpbp1
2.30254262887038e-08	0.393003008486925	0.394	0.214	0.000429147895168862	Retinal ganglion cells	Tmf1
4.29044759655466e-12	0.392941679757208	0.296	0.111	7.99653623045858e-08	Retinal ganglion cells	Tnk2
1.3327985345276e-09	0.392839324624553	0.54	0.325	2.48406990865254e-05	Retinal ganglion cells	Rsf1
3.34985515745166e-14	0.391880560989568	0.62	0.35	6.24346004245841e-10	Retinal ganglion cells	Hagh
6.22795470019043e-09	0.391715097409164	0.258	0.108	0.000116076619702149	Retinal ganglion cells	Ubfd1
7.23851310958904e-08	0.391692899564677	0.329	0.167	0.00134911407336521	Retinal ganglion cells	Rfx7
4.40471633866092e-06	0.391466425039095	0.362	0.222	0.0820951031199623	Retinal ganglion cells	Nemf
2.12276179274524e-11	0.391293340920223	0.427	0.211	3.95640342931858e-07	Retinal ganglion cells	Cyld
1.30545349023375e-12	0.39114431980847	0.61	0.357	2.43310421509766e-08	Retinal ganglion cells	Brd8
1.87614203652896e-08	0.390511221394435	0.376	0.197	0.000349675352768267	Retinal ganglion cells	Casc4
1.66419577908818e-16	0.390489719781358	0.93	0.702	3.10172809306456e-12	Retinal ganglion cells	Srrm2
2.47279440790165e-11	0.390140705042455	0.559	0.322	4.6087942174471e-07	Retinal ganglion cells	Mrpl43
4.3955320005819e-12	0.390068142627062	0.845	0.628	8.19239254268455e-08	Retinal ganglion cells	Ndufb10
3.189685046305e-16	0.389659360779661	0.394	0.163	5.94493498930327e-12	Retinal ganglion cells	Arxes2
6.02991488728073e-11	0.389475639819928	0.258	0.093	1.12385553669138e-06	Retinal ganglion cells	Inafm2
3.70399864999136e-10	0.389286618261277	0.268	0.104	6.90351268385389e-06	Retinal ganglion cells	Bri3bp
3.346007584434e-09	0.38922275958712	0.582	0.368	6.23628893586809e-05	Retinal ganglion cells	Nsd1
3.81472599775418e-06	0.389069331148254	0.268	0.141	0.0710988631461424	Retinal ganglion cells	Hdac7
4.37754253819049e-09	0.38892919108025	0.554	0.347	8.15886378267944e-05	Retinal ganglion cells	Aamp
2.25833375833132e-09	0.388810663498887	0.535	0.324	4.20908245877791e-05	Retinal ganglion cells	Fip1l1
7.38577008362992e-12	0.388449704297073	0.559	0.317	1.37655982818694e-07	Retinal ganglion cells	Arpc5l
2.98983175641526e-11	0.388242329377434	0.488	0.262	5.57244842760677e-07	Retinal ganglion cells	Selenoh
1.13332748807534e-09	0.387120230407994	0.479	0.269	2.11229577227481e-05	Retinal ganglion cells	Nudt3
5.8870612334849e-28	0.387106547742535	0.516	0.21	1.09723047269692e-23	Retinal ganglion cells	Slc4a10
4.51074037047046e-10	0.386854775023189	0.319	0.14	8.40711790248285e-06	Retinal ganglion cells	Fnbp1
2.33895571023225e-05	0.386547490540062	0.404	0.26	0.435934565273086	Retinal ganglion cells	Vegfb
1.11749347990923e-11	0.386341928811407	0.263	0.092	2.08278434785483e-07	Retinal ganglion cells	Tango2
5.21747491209977e-11	0.386121769161764	0.286	0.111	9.72432974117156e-07	Retinal ganglion cells	Slc39a6
3.62544945368538e-09	0.386052756727436	0.39	0.201	6.7571126917788e-05	Retinal ganglion cells	Ap2b1
2.42818387910691e-12	0.386032814457801	0.737	0.489	4.52564911387946e-08	Retinal ganglion cells	Pfdn2
5.16088893063335e-08	0.385831878858124	0.615	0.429	0.000961886478891444	Retinal ganglion cells	Ndufs4
1.81554621777272e-09	0.384452715039574	0.376	0.187	3.3838150406848e-05	Retinal ganglion cells	Tsen15
1.38326623122417e-07	0.38438848742737	0.545	0.357	0.0025781316017556	Retinal ganglion cells	Brd2
6.37298613034517e-09	0.38413733262825	0.277	0.119	0.000118779715497373	Retinal ganglion cells	Socs5
4.7895756287013e-09	0.383008164445976	0.507	0.302	8.92681105677349e-05	Retinal ganglion cells	Wdr33
5.58623048410576e-08	0.382680872768998	0.352	0.185	0.00104116163762763	Retinal ganglion cells	Slu7
1.34343288275436e-09	0.382524993452694	0.474	0.266	2.50389020687758e-05	Retinal ganglion cells	Tacc1
5.93249679657539e-08	0.38250912875709	0.446	0.262	0.00110569875294572	Retinal ganglion cells	Atxn2
5.42724581261716e-09	0.382344109737637	0.371	0.188	0.000101153007455559	Retinal ganglion cells	Terf2ip
1.20267449687591e-08	0.38178668507822	0.427	0.237	0.000224154472727733	Retinal ganglion cells	Srebf2
3.08726831530463e-12	0.381312057866279	0.643	0.393	5.75405068606477e-08	Retinal ganglion cells	Mff
3.40157223405679e-12	0.379941257264218	0.366	0.159	6.33985032983504e-08	Retinal ganglion cells	Tnks
3.29217496390633e-10	0.379799149798545	0.54	0.318	6.13595569772863e-06	Retinal ganglion cells	AC149090.1
5.73522582486292e-10	0.379589453522571	0.484	0.271	1.06893138923795e-05	Retinal ganglion cells	Rere
3.7042592620239e-20	0.379578303849692	0.61	0.306	6.90399841256015e-16	Retinal ganglion cells	Napb
3.20473517361037e-09	0.379513310514654	0.455	0.254	5.97298541657501e-05	Retinal ganglion cells	Tceal1
6.79724974925289e-09	0.379212853757111	0.286	0.125	0.000126687140826575	Retinal ganglion cells	Scai
1.28077867166302e-08	0.379085182665872	0.502	0.302	0.000238711528824554	Retinal ganglion cells	Bzw1
1.68119360360457e-07	0.378311563286062	0.258	0.119	0.00313340863839821	Retinal ganglion cells	Nanp
1.07147551780635e-10	0.378245843595632	0.3	0.123	1.99701607008747e-06	Retinal ganglion cells	Raph1
3.92933518178453e-10	0.377668620532676	0.545	0.323	7.32349491181002e-06	Retinal ganglion cells	Sars
2.70561654001289e-12	0.377214147737475	0.319	0.125	5.04272810727603e-08	Retinal ganglion cells	Cpeb3
2.59221813640729e-13	0.376907107853172	0.901	0.685	4.83137616263592e-09	Retinal ganglion cells	Cnbp
2.75581704925527e-09	0.376761854557637	0.484	0.278	5.13629181640197e-05	Retinal ganglion cells	Tceal3
1.54607453028515e-10	0.37592690469566	0.606	0.376	2.88157370954547e-06	Retinal ganglion cells	Ap2s1
2.48903489639842e-10	0.375623096211838	0.3	0.126	4.63906323990737e-06	Retinal ganglion cells	5330438D12Rik
3.52032099490607e-12	0.374564544872775	0.531	0.289	6.56117427030594e-08	Retinal ganglion cells	Polr2a
1.19608861752858e-09	0.373987838607358	0.399	0.204	2.22926996534977e-05	Retinal ganglion cells	Phf20
1.13584705813854e-06	0.373107596981695	0.296	0.155	0.0211699174695862	Retinal ganglion cells	Rfxap
3.53709589751428e-09	0.372779391439324	0.258	0.105	6.59243933378711e-05	Retinal ganglion cells	Adss
8.8332736830554e-10	0.372331742708961	0.465	0.256	1.64634554904787e-05	Retinal ganglion cells	Acot13
7.99095826129626e-08	0.37125306821233	0.3	0.148	0.0014893548007404	Retinal ganglion cells	Zfp422
1.89091325981455e-40	0.371100649625888	0.892	0.47	3.52428413364235e-36	Retinal ganglion cells	Gpm6a
1.42547316080366e-12	0.371013554542178	0.901	0.703	2.65679687710587e-08	Retinal ganglion cells	Atp5d
4.09095804197571e-09	0.369912971606371	0.793	0.593	7.62472759863432e-05	Retinal ganglion cells	Cadm1
1.222787553156e-09	0.369211640195631	0.455	0.25	2.27903144157215e-05	Retinal ganglion cells	Scamp1
1.0752891546162e-14	0.368911050149424	0.742	0.468	2.00412392637367e-10	Retinal ganglion cells	Cct6a
1.17366891778747e-06	0.368837762858333	0.3	0.156	0.0218748412897229	Retinal ganglion cells	Hectd4
2.88523051247208e-08	0.368628413156288	0.427	0.242	0.000537749262914546	Retinal ganglion cells	Fto
5.9050845828081e-09	0.368529598230265	0.291	0.128	0.000110058966454377	Retinal ganglion cells	Chchd4
1.35612710983044e-11	0.368004859387227	0.352	0.157	2.52754970730198e-07	Retinal ganglion cells	Hmgb3
3.13084639494096e-08	0.367963694733545	0.427	0.241	0.000583527151089097	Retinal ganglion cells	Rmnd5a
6.26027781964167e-09	0.367836515380503	0.277	0.119	0.000116679058002481	Retinal ganglion cells	Ppp1r9b
3.15804086270308e-08	0.36780658605787	0.427	0.241	0.000588595655990601	Retinal ganglion cells	Myef2
3.66985634260064e-09	0.367772602475	0.728	0.519	6.83987825133908e-05	Retinal ganglion cells	Ahi1
2.40741764398519e-10	0.367299748131632	0.742	0.517	4.48694500485959e-06	Retinal ganglion cells	Eif3c
1.84254872187133e-08	0.367262045559921	0.362	0.185	0.000343414230782379	Retinal ganglion cells	Map3k2
1.53059685602679e-10	0.36725516327305	0.728	0.502	2.85272642026274e-06	Retinal ganglion cells	Ndufv2
8.65212353469899e-10	0.36724437380609	0.315	0.139	1.6125827843972e-05	Retinal ganglion cells	Nlgn2
8.09638752272206e-12	0.366892490303581	0.507	0.272	1.50900470648494e-07	Retinal ganglion cells	Trappc3
8.41261103696177e-11	0.366780250646317	0.793	0.58	1.56794244506893e-06	Retinal ganglion cells	Canx
3.90403625914772e-12	0.366513945735069	0.385	0.173	7.27634277979953e-08	Retinal ganglion cells	Gsk3a
1.0047827183588e-07	0.366279128539844	0.488	0.301	0.00187271403047714	Retinal ganglion cells	Crebbp
9.91559921159214e-08	0.366200519788466	0.399	0.225	0.00184806938105654	Retinal ganglion cells	Pigyl
1.03236085583682e-06	0.36616612580935	0.343	0.188	0.0192411416310866	Retinal ganglion cells	Tcp11l2
4.22075157160578e-13	0.365859523010691	0.854	0.629	7.86663677915884e-09	Retinal ganglion cells	Rpl22l1
1.35336488375373e-11	0.365676535291774	0.343	0.146	2.5224014703402e-07	Retinal ganglion cells	Cep57
2.18835895959912e-09	0.365657099801688	0.343	0.162	4.07866342890084e-05	Retinal ganglion cells	Tcerg1
1.60076508128768e-09	0.365421712443546	0.338	0.158	2.98350595850399e-05	Retinal ganglion cells	E130102H24Rik
4.26496604695386e-07	0.364411704314991	0.324	0.17	0.00794904371831261	Retinal ganglion cells	Atad2b
1.94447624087617e-10	0.363746958662922	0.671	0.442	3.624114817745e-06	Retinal ganglion cells	Hcfc1r1
1.72707062328e-10	0.363450054277373	0.817	0.613	3.21891422766927e-06	Retinal ganglion cells	Hnrnpu
3.35817687160795e-09	0.363091836422119	0.85	0.676	6.25897005330289e-05	Retinal ganglion cells	Atp5a1
9.0527315534729e-09	0.362882488503262	0.286	0.127	0.000168724810693628	Retinal ganglion cells	Gpat4
1.1030035863296e-07	0.36205684739385	0.277	0.129	0.00205577808420111	Retinal ganglion cells	Orc6
9.07165068332361e-13	0.36117587389186	0.845	0.615	1.69077425435785e-08	Retinal ganglion cells	Atp5md
3.73252009053873e-13	0.361077583332209	0.254	0.08	6.95667094474609e-09	Retinal ganglion cells	Chpf
1.41840925235954e-10	0.360778116512779	0.61	0.379	2.64363116454772e-06	Retinal ganglion cells	Zmynd11
8.75348922568338e-07	0.360089199321782	0.277	0.142	0.0163147532188287	Retinal ganglion cells	Cmip
6.19111410631659e-11	0.359985704555112	0.606	0.371	1.15389984713529e-06	Retinal ganglion cells	Akap9
3.54389421392603e-07	0.359686097476222	0.432	0.258	0.00660511003591534	Retinal ganglion cells	Stag1
6.77773699934063e-09	0.359581776675169	0.629	0.417	0.000126323462193711	Retinal ganglion cells	Nr1d1
2.3173344058771e-08	0.359373357472417	0.39	0.209	0.000431904786567375	Retinal ganglion cells	Rnf220
4.08065170794013e-08	0.358999299720065	0.484	0.291	0.000760551865325881	Retinal ganglion cells	Fyttd1
2.26297902059131e-12	0.358652389176945	0.362	0.159	4.21774029857809e-08	Retinal ganglion cells	Rnf157
2.2110237618656e-08	0.358422910294277	0.333	0.165	0.000412090608736511	Retinal ganglion cells	Snx2
7.0690544909446e-10	0.358404317754691	0.282	0.115	1.31753037602226e-05	Retinal ganglion cells	Pdlim7
1.55681823048045e-06	0.357434982691826	0.291	0.152	0.0290159781796947	Retinal ganglion cells	Tmem65
4.58866652840621e-10	0.35609209253636	0.526	0.306	8.5523566756435e-06	Retinal ganglion cells	Dtx3
2.81860691069458e-08	0.355676129732818	0.385	0.206	0.000525331956015257	Retinal ganglion cells	Ugcg
2.07172446430412e-09	0.35557940615594	0.258	0.102	3.86128005657001e-05	Retinal ganglion cells	Lmna
6.67562945623628e-16	0.355120574771878	0.953	0.76	1.24420381805332e-11	Retinal ganglion cells	Aplp2
5.32367658774438e-08	0.355071232916105	0.291	0.136	0.000992226842423798	Retinal ganglion cells	Glrb
8.26418437673795e-10	0.354379360064451	0.484	0.272	1.54027868413642e-05	Retinal ganglion cells	Ankrd17
2.76968342880508e-09	0.353624007364873	0.296	0.129	5.16213597460692e-05	Retinal ganglion cells	Pip5k1c
1.20031844101506e-13	0.353234094712003	0.263	0.084	2.23715351036387e-09	Retinal ganglion cells	Zfp799
2.36482360231511e-06	0.353208584653309	0.277	0.143	0.044075582299949	Retinal ganglion cells	Trim26
3.11776734160675e-05	0.353193104520565	0.432	0.289	0.581089477128666	Retinal ganglion cells	Cux1
1.42759139612641e-10	0.352909476657222	0.394	0.192	2.66074484410041e-06	Retinal ganglion cells	Mtx2
5.11098494539221e-06	0.35256114204367	0.282	0.148	0.0952585374122201	Retinal ganglion cells	Ube3c
3.62924886249829e-09	0.351771346420235	0.423	0.228	6.76419402992431e-05	Retinal ganglion cells	Bscl2
1.11235089710273e-11	0.351231568268441	0.812	0.587	2.07319960202007e-07	Retinal ganglion cells	Ndufs7
1.70441648925429e-09	0.351078926352568	0.498	0.287	3.17669145267214e-05	Retinal ganglion cells	Vps35
2.625753916285e-06	0.350911680988824	0.3	0.163	0.0489388014917198	Retinal ganglion cells	Tom1l2
2.85435041327576e-09	0.350523663550383	0.319	0.146	5.31993830026337e-05	Retinal ganglion cells	Slf2
3.89835231815749e-10	0.350446008854687	0.854	0.656	7.26574905058194e-06	Retinal ganglion cells	Pgk1
6.69717265086477e-09	0.350229590385251	0.366	0.185	0.000124821903866818	Retinal ganglion cells	Mzt1
9.82859953902592e-15	0.350197301148664	0.995	0.888	1.83185438208365e-10	Retinal ganglion cells	Ptma
3.63462079657279e-09	0.349902842448957	0.362	0.179	6.77420624065237e-05	Retinal ganglion cells	Usp15
3.42925022286975e-06	0.349782187194773	0.324	0.182	0.0639143656538465	Retinal ganglion cells	2510002D24Rik
7.29157429714251e-06	0.349451266867732	0.399	0.249	0.135900361750142	Retinal ganglion cells	Mia3
2.91542671608501e-10	0.349400220201094	0.479	0.263	5.43377231343924e-06	Retinal ganglion cells	Naa20
4.8137389046086e-08	0.34920230367417	0.46	0.271	0.000897184657040951	Retinal ganglion cells	Zbtb7a
1.60280218613983e-08	0.348952738124514	0.277	0.122	0.000298730271452742	Retinal ganglion cells	Fdx2
1.26893915259737e-08	0.348806521271112	0.512	0.31	0.000236504879261098	Retinal ganglion cells	Nfe2l1
1.68761417235966e-08	0.348181690624166	0.376	0.196	0.000314537529444393	Retinal ganglion cells	Ppp2r2d
1.31224296851142e-06	0.347955685576197	0.338	0.189	0.0244575844471158	Retinal ganglion cells	Adk
2.23255631109431e-05	0.347832164492292	0.352	0.215	0.416103845261757	Retinal ganglion cells	Atn1
3.83241309571904e-13	0.347234577515615	0.737	0.479	7.14285152780115e-09	Retinal ganglion cells	Spop
3.42680628490168e-09	0.347207902537759	0.54	0.329	6.38688155379974e-05	Retinal ganglion cells	Mphosph8
2.64559861579246e-10	0.346354412169282	0.46	0.247	4.93086670011399e-06	Retinal ganglion cells	Eif4g1
1.74717004529458e-07	0.345594479442116	0.315	0.158	0.00325637553042004	Retinal ganglion cells	Fgf13
6.30216371235855e-09	0.34555439103942	0.319	0.149	0.000117459727270939	Retinal ganglion cells	St6galnac6
6.7390699424532e-09	0.345511943697068	0.512	0.307	0.000125602785587443	Retinal ganglion cells	Zfp148
7.32132505710977e-10	0.345240458074911	0.554	0.334	1.36454856414412e-05	Retinal ganglion cells	Eif4e
2.75410441846856e-05	0.345214624033778	0.319	0.192	0.51330998151417	Retinal ganglion cells	Dda1
1.53143895660771e-05	0.345208141314245	0.31	0.177	0.285429592732545	Retinal ganglion cells	Mapk8ip1
4.92535740529725e-11	0.345092321578004	0.948	0.839	9.17988113199301e-07	Retinal ganglion cells	Cox6c
2.13241063402995e-11	0.344278172534306	0.549	0.314	3.97438693970503e-07	Retinal ganglion cells	C1d
5.00161923923115e-10	0.344078908957495	0.268	0.105	9.32201793807902e-06	Retinal ganglion cells	Endog
4.14043472763043e-08	0.343925484949756	0.46	0.271	0.00077169422453576	Retinal ganglion cells	Hras
2.275031840385e-08	0.343872687357513	0.549	0.349	0.000424020434410956	Retinal ganglion cells	Pcmt1
7.90165285833308e-09	0.343310819437541	0.469	0.27	0.000147271005973612	Retinal ganglion cells	Ppp1r9a
7.12616735704209e-08	0.342795059104707	0.681	0.49	0.0013281750720055	Retinal ganglion cells	Tbca
4.73348170890552e-06	0.34245608980289	0.343	0.198	0.0882226320905812	Retinal ganglion cells	Maged2
3.33952784995755e-10	0.342261928028887	0.549	0.326	6.22421200675089e-06	Retinal ganglion cells	Polr2c
1.09112469395612e-08	0.34175880533695	0.427	0.236	0.000203363820459541	Retinal ganglion cells	Rbmxl1
2.51709992622593e-05	0.341554057970668	0.352	0.214	0.46913708424999	Retinal ganglion cells	Sel1l
