source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence
Vascular endothelial cells	Rods cell	Lamb2	Sv2b	0.00548473527745739	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Bipolar cells	Lamc1	Sv2b	6.06552280702074e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Bipolar cells	Lamc1	Sv2b	4.81662599020497e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Bipolar cells	Lamc1	Sv2b	0.0155803836232749	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lamc1	Sv2b	0.00606182041067309	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Cones	Lamc1	Sv2b	9.51136585457667e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Cones	Lamc1	Sv2b	7.55297209152449e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Lamc1	Sv2b	0.024217377450738	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lamc1	Sv2b	0.00947297011632213	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Retinal ganglion cells	Lamc1	Sv2b	4.86842213878552e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Retinal ganglion cells	Lamc1	Sv2b	3.86600851585128e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Retinal ganglion cells	Lamc1	Sv2b	0.0125439733018207	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lamc1	Sv2b	0.00487127250091406	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Rods cell	Lamc1	Sv2b	2.23348276799812e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Rods cell	Lamc1	Sv2b	1.77360517849367e-06	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Rods cell	Lamc1	Sv2b	0.00579411245512734	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Rods cell	Lamc1	Sv2b	0.0022406920959138	0	LAMC1_SV2B	Lamc1  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Bipolar cells	Lamc3	Sv2b	0.00986595589511048	0	LAMC3_SV2B	Lamc3  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Lamc3	Sv2b	0.0153846605175488	0	LAMC3_SV2B	Lamc3  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Retinal ganglion cells	Lamc3	Sv2b	0.0079342358800117	0	LAMC3_SV2B	Lamc3  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Rods cell	Lamc3	Sv2b	0.00365567291111457	0	LAMC3_SV2B	Lamc3  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Agrn	Dag1	0.00242849339488227	0	AGRN_DAG1	Agrn  - Dag1	AGRN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Agrn	Dag1	0.0111629632872379	0	AGRN_DAG1	Agrn  - Dag1	AGRN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Agrn	Dag1	0.00273927849351998	0	AGRN_DAG1	Agrn  - Dag1	AGRN	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Müller glia	Hspg2	Dag1	2.4821719546556e-09	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Cones	Müller glia	Hspg2	Dag1	8.44039823106951e-06	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Microglia	Müller glia	Hspg2	Dag1	4.85357802827367e-09	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Hspg2	Dag1	6.70251562157229e-06	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Hspg2	Dag1	9.25479198194985e-05	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Müller glia	Hspg2	Dag1	9.84244715764617e-08	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Rods cell	Müller glia	Hspg2	Dag1	6.82531483387642e-10	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Hspg2	Dag1	0.00119460835733439	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Pericytes	Hspg2	Dag1	1.15104881421451e-08	0.02	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Cones	Pericytes	Hspg2	Dag1	3.91391587289336e-05	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Microglia	Pericytes	Hspg2	Dag1	2.2507325390877e-08	0.02	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Müller glia	Pericytes	Hspg2	Dag1	3.10805810109029e-05	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Hspg2	Dag1	0.000429024777601742	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Pericytes	Hspg2	Dag1	4.56420158765748e-07	0.02	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Rods cell	Pericytes	Hspg2	Dag1	3.16507910858639e-09	0.02	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Hspg2	Dag1	0.00551574858273958	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Vascular endothelial cells	Hspg2	Dag1	2.80069907087185e-09	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Cones	Vascular endothelial cells	Hspg2	Dag1	9.52351018341838e-06	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Microglia	Vascular endothelial cells	Hspg2	Dag1	5.47641812025046e-09	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Müller glia	Vascular endothelial cells	Hspg2	Dag1	7.56261591745658e-06	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Hspg2	Dag1	0.000104422980993979	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Vascular endothelial cells	Hspg2	Dag1	1.11054885695715e-07	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Rods cell	Vascular endothelial cells	Hspg2	Dag1	7.70117996144727e-10	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Hspg2	Dag1	0.00134770102875675	0	HSPG2_DAG1	Hspg2  - Dag1	HSPG	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lama4	Dag1	0.000900858591289223	0	LAMA4_DAG1	Lama4  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lama4	Dag1	0.00416387608397482	0	LAMA4_DAG1	Lama4  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lama4	Dag1	0.00101634464837548	0	LAMA4_DAG1	Lama4  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lama5	Dag1	0.00105251821901406	0	LAMA5_DAG1	Lama5  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lama5	Dag1	0.00486219165777503	0	LAMA5_DAG1	Lama5  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lama5	Dag1	0.00118742325776001	0	LAMA5_DAG1	Lama5  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Lamb2	Dag1	0.00400768379991556	0	LAMB2_DAG1	Lamb2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lamb2	Dag1	0.00296850702747351	0	LAMB2_DAG1	Lamb2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamb2	Dag1	0.0183176735423974	0	LAMB2_DAG1	Lamb2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lamb2	Dag1	0.0136187081470673	0	LAMB2_DAG1	Lamb2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamb2	Dag1	0.00451964929022534	0	LAMB2_DAG1	Lamb2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lamb2	Dag1	0.0033481681236713	0	LAMB2_DAG1	Lamb2  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Müller glia	Lamc1	Dag1	3.54595994276659e-10	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Müller glia	Lamc1	Dag1	1.20577989923495e-06	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Müller glia	Lamc1	Dag1	6.93368292637939e-10	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Lamc1	Dag1	9.57507732547929e-07	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Lamc1	Dag1	0.00313639906185426	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Müller glia	Lamc1	Dag1	1.40606399828469e-08	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Müller glia	Lamc1	Dag1	9.75044976838487e-11	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lamc1	Dag1	0.00121091920578749	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Pericytes	Lamc1	Dag1	1.6443554651013e-09	0.02	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Pericytes	Lamc1	Dag1	5.59149597251771e-06	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Pericytes	Lamc1	Dag1	3.21533226072688e-09	0.02	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Pericytes	Lamc1	Dag1	4.44020129073121e-06	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamc1	Dag1	0.014380263676587	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Pericytes	Lamc1	Dag1	6.52029053321816e-08	0.02	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Pericytes	Lamc1	Dag1	4.52154159596145e-10	0.02	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lamc1	Dag1	0.00559072882597148	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Vascular endothelial cells	Lamc1	Dag1	4.00099868227886e-10	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Vascular endothelial cells	Lamc1	Dag1	1.36051256064996e-06	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Vascular endothelial cells	Lamc1	Dag1	7.82345449422452e-10	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Vascular endothelial cells	Lamc1	Dag1	1.08038070578322e-06	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamc1	Dag1	0.00353745674463679	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Vascular endothelial cells	Lamc1	Dag1	1.58649851810028e-08	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Vascular endothelial cells	Lamc1	Dag1	1.10016856664726e-10	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lamc1	Dag1	0.00136609930278335	0	LAMC1_DAG1	Lamc1  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Lamc3	Dag1	0.00197689435575396	0	LAMC3_DAG1	Lamc3  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamc3	Dag1	0.0091019349476683	0	LAMC3_DAG1	Lamc3  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamc3	Dag1	0.00223001551054544	0	LAMC3_DAG1	Lamc3  - Dag1	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Bipolar cells	Cadm1	Cadm1	0.0819693757494025	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Retinal ganglion cells	Bipolar cells	Cadm1	Cadm1	0.0951660797330351	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Bipolar cells	Müller glia	Cadm1	Cadm1	0.0819693757494025	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Müller glia	Müller glia	Cadm1	Cadm1	0.0998074606222791	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Retinal ganglion cells	Müller glia	Cadm1	Cadm1	0.115514655136541	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Bipolar cells	Retinal ganglion cells	Cadm1	Cadm1	0.0951660797330351	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Müller glia	Retinal ganglion cells	Cadm1	Cadm1	0.115514655136541	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Retinal ganglion cells	Retinal ganglion cells	Cadm1	Cadm1	0.133327652366728	0	CADM1_CADM1	Cadm1  - Cadm1	CADM	Cell-Cell Contact	PMID: 24503895
Bipolar cells	Bipolar cells	Cadm3	Cadm3	0.00423772063668814	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Cones	Bipolar cells	Cadm3	Cadm3	0.0075962950379876	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Retinal ganglion cells	Bipolar cells	Cadm3	Cadm3	0.00468013608122873	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Bipolar cells	Cones	Cadm3	Cadm3	0.0075962950379876	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Cones	Cones	Cadm3	Cadm3	0.0135803806619049	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Retinal ganglion cells	Cones	Cadm3	Cadm3	0.00838639053691234	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Bipolar cells	Retinal ganglion cells	Cadm3	Cadm3	0.00468013608122873	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Cones	Retinal ganglion cells	Cadm3	Cadm3	0.00838639053691234	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Retinal ganglion cells	Retinal ganglion cells	Cadm3	Cadm3	0.00516849968969193	0	CADM3_CADM3	Cadm3  - Cadm3	CADM	Cell-Cell Contact	KEGG: mmu04514
Pericytes	Pericytes	Cd200	Cd200r1	0.0130704268845633	0	CD200_CD200R1	Cd200  - Cd200r1	CD200	Cell-Cell Contact	PMID: 15187158
Vascular endothelial cells	Pericytes	Cd200	Cd200r1	0.014948080529991	0	CD200_CD200R1	Cd200  - Cd200r1	CD200	Cell-Cell Contact	PMID: 15187158
Pericytes	Vascular endothelial cells	Cd200	Cd200r1	0.0149519986538412	0	CD200_CD200R1	Cd200  - Cd200r1	CD200	Cell-Cell Contact	PMID: 15187158
Vascular endothelial cells	Vascular endothelial cells	Cd200	Cd200r1	0.0170952705298196	0	CD200_CD200R1	Cd200  - Cd200r1	CD200	Cell-Cell Contact	PMID: 15187158
Bipolar cells	Microglia	Cd22	Ptprc	5.60083675709702e-09	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Cones	Microglia	Cd22	Ptprc	1.96975071619942e-05	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Microglia	Microglia	Cd22	Ptprc	1.09517384934641e-08	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Microglia	Cd22	Ptprc	1.38769817394553e-05	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Pericytes	Microglia	Cd22	Ptprc	4.73920152231602e-06	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Retinal ganglion cells	Microglia	Cd22	Ptprc	2.22087487016415e-07	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Rods cell	Microglia	Cd22	Ptprc	1.54008162952092e-09	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Vascular endothelial cells	Microglia	Cd22	Ptprc	4.25551348869442e-05	0	CD22_PTPRC	Cd22  - Ptprc	CD22	Cell-Cell Contact	KEGG: mmu04514
Vascular endothelial cells	Pericytes	Entpd1	Adora2a	0.0026331991362056	0	ENTPD1_ADORA2A	Entpd1  - Adora2a	CD39	Cell-Cell Contact	PMID: 21677139
Microglia	Bipolar cells	Ptprc	Cd22	5.60083675709702e-09	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Cones	Ptprc	Cd22	1.96975071619942e-05	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Microglia	Ptprc	Cd22	1.09517384934641e-08	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Müller glia	Ptprc	Cd22	1.38769817394553e-05	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Pericytes	Ptprc	Cd22	4.73920152231602e-06	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Retinal ganglion cells	Ptprc	Cd22	2.22087487016415e-07	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Rods cell	Ptprc	Cd22	1.54008162952092e-09	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Microglia	Vascular endothelial cells	Ptprc	Cd22	4.25551348869442e-05	0	PTPRC_CD22	Ptprc  - Cd22	CD45	Cell-Cell Contact	PMID: 12115612
Müller glia	Bipolar cells	Cdh2	Cdh2	0.00733446177474416	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Cones	Cdh2	Cdh2	0.00731165710483598	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Bipolar cells	Müller glia	Cdh2	Cdh2	0.00733446177474416	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Cones	Müller glia	Cdh2	Cdh2	0.00731165710483598	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Müller glia	Cdh2	Cdh2	0.0316725476089856	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Pericytes	Müller glia	Cdh2	Cdh2	0.0088109221322386	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Retinal ganglion cells	Müller glia	Cdh2	Cdh2	0.0061762319635962	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Pericytes	Cdh2	Cdh2	0.0088109221322386	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Retinal ganglion cells	Cdh2	Cdh2	0.0061762319635962	0	CDH2_CDH2	Cdh2  - Cdh2	CDH	Cell-Cell Contact	KEGG: mmu04514
Vascular endothelial cells	Vascular endothelial cells	Cdh5	Cdh5	0.0642068243465388	0	CDH5_CDH5	Cdh5  - Cdh5	CDH5	Cell-Cell Contact	KEGG: mmu04514
Bipolar cells	Cones	Cntn1	Nrcam	0.0156857366957414	0	CNTN1_NRCAM	Cntn1  - Nrcam	CNTN	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Cones	Cntn1	Nrcam	0.040455938894597	0	CNTN1_NRCAM	Cntn1  - Nrcam	CNTN	Cell-Cell Contact	KEGG: mmu04514
Bipolar cells	Müller glia	Cntn1	Nrcam	0.0109930499096708	0	CNTN1_NRCAM	Cntn1  - Nrcam	CNTN	Cell-Cell Contact	KEGG: mmu04514
Müller glia	Müller glia	Cntn1	Nrcam	0.0285678495199435	0	CNTN1_NRCAM	Cntn1  - Nrcam	CNTN	Cell-Cell Contact	KEGG: mmu04514
Vascular endothelial cells	Bipolar cells	Efna1	Epha4	0.001919654933904	0	EFNA1_EPHA4	Efna1  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Müller glia	Efna1	Epha4	0.00184609613353807	0	EFNA1_EPHA4	Efna1  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Vascular endothelial cells	Efna1	Epha4	0.00139156213736944	0	EFNA1_EPHA4	Efna1  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Bipolar cells	Efna1	Epha5	0.00286650365229553	0	EFNA1_EPHA5	Efna1  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Müller glia	Efna1	Epha5	0.0116057905655211	0	EFNA1_EPHA5	Efna1  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Bipolar cells	Efna1	Epha7	0.00237667941999639	0	EFNA1_EPHA7	Efna1  - Epha7	EPHA	Cell-Cell Contact	PMID: 15114347
Müller glia	Bipolar cells	Efna5	Epha4	0.000235436563068909	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Retinal ganglion cells	Bipolar cells	Efna5	Epha4	0.00189953775106311	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Bipolar cells	Efna5	Epha4	0.000168741262036227	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Müller glia	Müller glia	Efna5	Epha4	0.000226400286128649	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Retinal ganglion cells	Müller glia	Efna5	Epha4	0.00182674840535099	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Müller glia	Efna5	Epha4	0.000162264398072466	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Müller glia	Vascular endothelial cells	Efna5	Epha4	0.000170589298715618	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Retinal ganglion cells	Vascular endothelial cells	Efna5	Epha4	0.00137697151163795	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Vascular endothelial cells	Efna5	Epha4	0.000122261913237616	0	EFNA5_EPHA4	Efna5  - Epha4	EPHA	Cell-Cell Contact	PMID: 15114347
Müller glia	Bipolar cells	Efna5	Epha5	0.000351855919429779	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Retinal ganglion cells	Bipolar cells	Efna5	Epha5	0.00283649208935608	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Bipolar cells	Efna5	Epha5	0.000252189251072128	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Müller glia	Müller glia	Efna5	Epha5	0.00143561871542855	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Retinal ganglion cells	Müller glia	Efna5	Epha5	0.0114853348025388	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Vascular endothelial cells	Müller glia	Efna5	Epha5	0.00102928160557573	0	EFNA5_EPHA5	Efna5  - Epha5	EPHA	Cell-Cell Contact	PMID: 15114347
Müller glia	Bipolar cells	Efna5	Epha7	0.000291605597067574	0	EFNA5_EPHA7	Efna5  - Epha7	EPHA	Cell-Cell Contact	PMID: 15114347
